key,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
171,@Pentaho + #MQTT + #IoT + #Mobile + #RPi = #PentahoIoT - sending streaming data with Pentaho &amp; MQTT to an iPhone mo… https://t.co/xyh7iR0wU8,FALSE,0,Pentaho,20/03/2017 22:54,TRUE,NA,8.43959E+17,20641938,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",KenWoodOnTech,0,FALSE,FALSE,NA,NA
172,#Empleo consultor Pentaho Kettle Barcelona. CV a candidato@tsdconsulting.es Asunto:Kettle #trabajo https://t.co/fYELRdIKcB,FALSE,0,NA,20/03/2017 22:28,FALSE,NA,8.43953E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",tsdconsulting,0,FALSE,FALSE,NA,NA
173,"@Pentaho + #IoT + #Mobile - Hello World with a mobile twist. Monitoring the sensors on a iPhone, LIVE! With device… https://t.co/45AKXCjdy7",FALSE,5,Pentaho,20/03/2017 21:49,TRUE,NA,8.43943E+17,20641938,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",KenWoodOnTech,6,FALSE,FALSE,NA,NA
174,It's funny when they tell me that #pentaho do not invert in visualization and then show the ctool,FALSE,0,NA,20/03/2017 21:42,FALSE,NA,8.43941E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sowe,0,FALSE,FALSE,NA,NA
175,RT @kemgdvaro: Pentaho Ends Machine Learning Gridlock | @BigDataExpo @Pentaho #ML #BigData | @CloudExpo https://t.co/mmNq98oEda,FALSE,0,NA,20/03/2017 21:24,FALSE,NA,8.43936E+17,NA,"<a href=""https://github.com/mathias3/twitterBot"" rel=""nofollow"">hrabiaKent1</a>",hrabiaKent,1,TRUE,FALSE,NA,NA
176,Pentaho Ends Machine Learning Gridlock | @BigDataExpo @Pentaho #ML #BigData | @CloudExpo https://t.co/mmNq98oEda,FALSE,2,NA,20/03/2017 21:23,FALSE,NA,8.43936E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",kemgdvaro,1,FALSE,FALSE,NA,NA
177,"In #BigData, the devil is in the details! Learn how to analyze your #data in a matter of minutes with #Pentaho… https://t.co/jau3arUcgI",FALSE,1,NA,20/03/2017 21:02,TRUE,NA,8.43931E+17,NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>",ExtrasysUK,1,FALSE,FALSE,NA,NA
178,Don't ignore these 15 developments in big data! @Lucidworks @Paxata @Pentaho @qubole @SAPInMemory @splicemachine https://t.co/cVFIR00ZTC,FALSE,2,NA,20/03/2017 21:00,FALSE,NA,8.4393E+17,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",ITBestofBreed,0,FALSE,FALSE,NA,NA
179,#ICYMI last week! https://t.co/LHwDtMxBtr,FALSE,0,NA,20/03/2017 20:05,FALSE,NA,8.43916E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Pentaho,0,FALSE,FALSE,NA,NA
180,Don't ignore these 15 developments in big data! @Lucidworks @Paxata @Pentaho @qubole @SAPInMemory @splicemachine https://t.co/iv5kMbTGG0,FALSE,4,NA,20/03/2017 20:00,FALSE,NA,8.43915E+17,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",RickSaiaCRN,1,FALSE,FALSE,NA,NA
181,RT @Pentaho: The travel industry is finally catching up when it comes to leveraging #AI technologies - read more: https://t.co/nwgrGtD2vZ h…,FALSE,0,NA,20/03/2017 19:47,FALSE,NA,8.43912E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Hitachi_US,7,TRUE,FALSE,NA,NA
182,RT @Pentaho: The travel industry is finally catching up when it comes to leveraging #AI technologies - read more: https://t.co/nwgrGtD2vZ h…,FALSE,0,NA,20/03/2017 19:46,FALSE,NA,8.43912E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",itnovum,7,TRUE,FALSE,NA,NA
183,Pentaho Ends Machine Learning Gridlock | @BigDataExpo @Pentaho #ML #BigData https://t.co/4eW7sgM3Cl,FALSE,0,NA,20/03/2017 19:35,FALSE,NA,8.43909E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CvanderdriftHDS,0,FALSE,FALSE,NA,NA
184,"@blijblijblij me too, we were looking forward. We are very heavy (and happy ;) Pentaho users. Nevertheless urgent work comes first",FALSE,0,blijblijblij,20/03/2017 18:42,FALSE,8.43094E+17,8.43896E+17,15167819,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dnedev,0,FALSE,FALSE,NA,NA
185,RT @PentahoPeru: ¿QUE TIPO DE DASHBOARDS PODEMOS CREAR CON #PENTAHO? (Capacítate en https://t.co/lPBk7PnB03) https://t.co/TUk4tQ9HL9,FALSE,0,NA,20/03/2017 18:27,FALSE,NA,8.43892E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kalesis,2,TRUE,FALSE,NA,NA
186,@dmenningerVR Finds @Pentaho 7.0 combines #DataPrep with Visualization https://t.co/UOGd1LnAfx https://t.co/Oh3CbeMutn,FALSE,1,dmenningervr,20/03/2017 18:01,FALSE,NA,8.43885E+17,193034008,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",ventanaresearch,2,FALSE,FALSE,NA,NA
187,RT @Pentaho: The travel industry is finally catching up when it comes to leveraging #AI technologies - read more: https://t.co/nwgrGtD2vZ h…,FALSE,0,NA,20/03/2017 17:42,FALSE,NA,8.43881E+17,NA,"<a href=""http://www.alexhorovitz.com/HAL_9000_AI"" rel=""nofollow""> CentralCore</a>",HAL_9000_AI,7,TRUE,FALSE,NA,NA
188,RT @Pentaho: The travel industry is finally catching up when it comes to leveraging #AI technologies - read more: https://t.co/nwgrGtD2vZ h…,FALSE,0,NA,20/03/2017 17:42,FALSE,NA,8.4388E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TravelTechRec,7,TRUE,FALSE,NA,NA
189,RT @Pentaho: The travel industry is finally catching up when it comes to leveraging #AI technologies - read more: https://t.co/nwgrGtD2vZ h…,FALSE,0,NA,20/03/2017 17:41,FALSE,NA,8.4388E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",jon_dymm,7,TRUE,FALSE,NA,NA
190,Innovating in the Pentaho Open Source Community https://t.co/6iJllo8Xbm https://t.co/OFzcL9zb6M,FALSE,0,NA,20/03/2017 17:34,FALSE,NA,8.43878E+17,NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>",bjs_hds,0,FALSE,FALSE,NA,NA
191,Innovating in the Pentaho Open Source Community https://t.co/5B46bHvz5y https://t.co/grAF1mEYpg,FALSE,0,NA,20/03/2017 17:34,FALSE,NA,8.43878E+17,NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>",bjscott13,0,FALSE,FALSE,NA,NA
192,RT @PentahoPeru: ¿QUE TIPO DE DASHBOARDS PODEMOS CREAR CON #PENTAHO? (Capacítate en https://t.co/lPBk7PnB03) https://t.co/TUk4tQ9HL9,FALSE,0,NA,20/03/2017 17:18,FALSE,NA,8.43874E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",maicol517,2,TRUE,FALSE,NA,NA
193,RT @Pentaho: The travel industry is finally catching up when it comes to leveraging #AI technologies - read more: https://t.co/nwgrGtD2vZ h…,FALSE,0,NA,20/03/2017 17:02,FALSE,NA,8.4387E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",iinderz,7,TRUE,FALSE,NA,NA
194,The travel industry is finally catching up when it comes to leveraging #AI technologies - read more:… https://t.co/vivfGrq2id,FALSE,5,NA,20/03/2017 17:01,TRUE,NA,8.4387E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Pentaho,7,FALSE,FALSE,NA,NA
195,¿QUE TIPO DE DASHBOARDS PODEMOS CREAR CON #PENTAHO? (Capacítate en https://t.co/lPBk7PnB03) https://t.co/TUk4tQ9HL9,FALSE,0,NA,20/03/2017 16:44,FALSE,NA,8.43866E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",PentahoPeru,2,FALSE,FALSE,NA,NA
196,"PENTAHO - ANÁLISIS EMBEBIDO (Capacítate en https://t.co/lPBk7PnB03)
PROPORCIONE ANÁLISIS VALIOSOS A SUS CLIENTES https://t.co/pWlqWH7HEt",FALSE,2,NA,20/03/2017 16:44,FALSE,NA,8.43866E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",PentahoPeru,0,FALSE,FALSE,NA,NA
197,#empleo #trabajo Consultor Pentaho Kettle Barcelona. CV a candidato@tsdconsulting.es Asunto:Kettle https://t.co/fYELRdIKcB,FALSE,0,NA,20/03/2017 16:11,FALSE,NA,8.43858E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",tsdconsulting,0,FALSE,FALSE,NA,NA
198,"Pentaho Administrator at Washington, DC https://t.co/wneWy20Isy #jobs #rekruiteasy",FALSE,0,NA,20/03/2017 15:43,FALSE,NA,8.43851E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",rekruiteasy,0,FALSE,FALSE,NA,NA
199,Congrats! @Pentaho Customer Caterpillar gets Ventana Research Technology Innovation Leadership Award for IoT: https://t.co/EurSarhLgo #IoT,FALSE,15,NA,20/03/2017 15:30,FALSE,NA,8.43847E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",MsKMSutherland,15,FALSE,FALSE,NA,NA
200,"RT @techiexpert: CEO of #Pentaho, The early adopters of #AI and #machinelearning in #analytics will gain a huge advantage in the digitaliza…",FALSE,0,NA,20/03/2017 15:09,FALSE,NA,8.43842E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Apurba3110,7,TRUE,FALSE,NA,NA
201,"RT @rshomair: My brain is now trained RT @Forbes: How to train a machine brain, Pentaho's 4 pillars of AI
https://t.co/dCkNtVD3gK https://t…",FALSE,0,NA,20/03/2017 14:56,FALSE,NA,8.43839E+17,NA,"<a href=""http://www.corriere.it"" rel=""nofollow"">MyBrainIs</a>",mybrainis,8,TRUE,FALSE,NA,NA
202,15 Big Data Technology Developments You Should Know -Big Data Analytics News https://t.co/74IHd4YdMN #BigData #Pentaho #Tableau,FALSE,1,NA,20/03/2017 14:55,FALSE,NA,8.43838E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",renatohdzr,0,FALSE,FALSE,NA,NA
203,RT @Pentaho: MUST READ - Implementing #Hadoop: 7 Common Mistakes and How to Avoid Them: https://t.co/x4jo49mRC9 https://t.co/207QsISliI,FALSE,0,NA,20/03/2017 14:51,FALSE,NA,8.43837E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",angie24ar,12,TRUE,FALSE,NA,NA
204,RT @Pentaho: NEWS - Pentaho ends #machinelearning gridlock with new orchestration capabilities. Read more: https://t.co/kRXgycScAy https://…,FALSE,0,NA,20/03/2017 14:35,FALSE,NA,8.43833E+17,NA,"<a href=""https://twitter.com/alevergara78"" rel=""nofollow"">realtimeApp_reactjs</a>",alevergara78,16,TRUE,FALSE,NA,NA
205,@Pentaho Excuse me. How much the version Entreprise for one year?,FALSE,0,Pentaho,20/03/2017 14:35,FALSE,NA,8.43833E+17,20641938,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",juanitourquiza,0,FALSE,FALSE,NA,NA
206,RT @Pentaho: NEWS - Pentaho ends #machinelearning gridlock with new orchestration capabilities. Read more: https://t.co/kRXgycScAy https://…,FALSE,0,NA,20/03/2017 14:35,FALSE,NA,8.43833E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",angie24ar,16,TRUE,FALSE,NA,NA
207,"RT @hortonworks: Last talk at #StrataHadoop, come to booth 1121 for Blueprint for Big Data Success with @Pentaho. Collect your last stamp!…",FALSE,0,NA,20/03/2017 14:31,FALSE,NA,8.43832E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",PaaSDev,2,TRUE,FALSE,NA,NA
208,Pour ceux qui n'étaient pas à l'heure le lundi 6 mars à 9h30 (vous êtes excusés ;-) voici ma présentation des 5c de…https://t.co/IXgxVYUpKg,FALSE,0,NA,20/03/2017 14:08,FALSE,NA,8.43827E+17,NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>",opentoile,0,FALSE,FALSE,NA,NA
209,Field guide to Hadoop https://t.co/mmqvs7IFJd,FALSE,0,NA,20/03/2017 12:36,FALSE,NA,8.43804E+17,NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>",sreedhar_k,0,FALSE,FALSE,NA,NA
210,#trabajo Consultor Pentaho Kettle Barcelona. Envía CV candidato@tsdconsulting.es. Asunto: Kettle  #empleo https://t.co/EXyyM3FoVD,FALSE,0,NA,20/03/2017 12:11,FALSE,NA,8.43797E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",tsdconsulting,0,FALSE,FALSE,NA,NA
211,"Save your spot for @Pentaho &amp; Big Data Ecosystem – Live Seminar, 29th March, at Conrad St. James London:… https://t.co/5EEOU4JqM7",FALSE,1,NA,20/03/2017 11:59,TRUE,NA,8.43794E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",xpandit_UK,0,FALSE,FALSE,NA,NA
212,"Virtually, #Pentaho has unlimited visualizations which can Access,
Manage and blend any data from any source.
Visit… https://t.co/894I87EziF",FALSE,2,NA,20/03/2017 11:21,TRUE,NA,8.43784E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Pragmatic_Tech,0,FALSE,FALSE,NA,NA
213,"Wer #BI sagt, muss auch Open Source sagen: Rückblick auf den #PUM17 @bigdata_insider: https://t.co/9B9hmHtPx1… https://t.co/FiXRmb2zdX",FALSE,0,NA,20/03/2017 10:30,TRUE,NA,8.43772E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",HDS_DE,0,FALSE,FALSE,NA,NA
214,"RT @techiexpert: CEO of #Pentaho, The early adopters of #AI and #machinelearning in #analytics will gain a huge advantage in the digitaliza…",FALSE,0,NA,20/03/2017 09:26,FALSE,NA,8.43756E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rfpageblog,7,TRUE,FALSE,NA,NA
215,Pentaho Ends Machine Learning Gridlock https://t.co/LRpjBRyJQZ https://t.co/6InCi2pLkH,FALSE,0,NA,20/03/2017 09:14,FALSE,NA,8.43753E+17,NA,"<a href=""http://linkis.com"" rel=""nofollow"">Linkis: turn sharing into growth</a>",kiragu_john,0,FALSE,FALSE,NA,NA
216,#trabajo #empleo Consultor Pentaho Kettle Barcelona. Envía CV candidato@tsdconsulting.es. Asunto: Kettle https://t.co/fYELRdIKcB,FALSE,0,NA,20/03/2017 09:10,FALSE,NA,8.43752E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",tsdconsulting,0,FALSE,FALSE,NA,NA
217,RT @Pentaho: Let's get technical! Don't miss this step by step recap of #machinelearning capabilities announced this week: https://t.co/vie…,FALSE,0,NA,20/03/2017 07:30,FALSE,NA,8.43726E+17,NA,"<a href=""https://twitter.com/personaontherun"" rel=""nofollow"">personaontherun</a>",PersonaAI,10,TRUE,FALSE,NA,NA
218,RT @Pentaho: Let's get technical! Don't miss this step by step recap of #machinelearning capabilities announced this week: https://t.co/vie…,FALSE,0,NA,20/03/2017 07:29,FALSE,NA,8.43726E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AnalyticalJake,10,TRUE,FALSE,NA,NA
219,"RT @techiexpert: CEO of #Pentaho, The early adopters of #AI and #machinelearning in #analytics will gain a huge advantage in the digitaliza…",FALSE,0,NA,20/03/2017 07:28,FALSE,NA,8.43726E+17,NA,"<a href=""http://sportstocks.com"" rel=""nofollow"">sportstocks_com</a>",Crafty_AI,7,TRUE,FALSE,NA,NA
220,"RT @techiexpert: CEO of #Pentaho, The early adopters of #AI and #machinelearning in #analytics will gain a huge advantage in the digitaliza…",FALSE,0,NA,20/03/2017 07:18,FALSE,NA,8.43723E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mvargasgarro,7,TRUE,FALSE,NA,NA
221,"RT @techiexpert: CEO of #Pentaho, The early adopters of #AI and #machinelearning in #analytics will gain a huge advantage in the digitaliza…",FALSE,0,NA,20/03/2017 07:15,FALSE,NA,8.43723E+17,NA,"<a href=""https://twitter.com/personaontherun"" rel=""nofollow"">personaontherun</a>",PersonaAI,7,TRUE,FALSE,NA,NA
222,"RT @techiexpert: CEO of #Pentaho, The early adopters of #AI and #machinelearning in #analytics will gain a huge advantage in the digitaliza…",FALSE,0,NA,20/03/2017 07:14,FALSE,NA,8.43722E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tanmay_R_Seth,7,TRUE,FALSE,NA,NA
223,"RT @techiexpert: CEO of #Pentaho, The early adopters of #AI and #machinelearning in #analytics will gain a huge advantage in the digitaliza…",FALSE,0,NA,20/03/2017 07:11,FALSE,NA,8.43722E+17,NA,"<a href=""http://www.gagnelaw.ca"" rel=""nofollow"">Telco </a>",OttLegalRebels,7,TRUE,FALSE,NA,NA
224,"CEO of #Pentaho, The early adopters of #AI and #machinelearning in #analytics will gain a huge advantage in the dig… https://t.co/AYhLA8trmx",FALSE,8,NA,20/03/2017 07:03,TRUE,NA,8.4372E+17,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",techiexpert,7,FALSE,FALSE,NA,NA
225,RT @Ashnikbiz: Learn the three things that add up to ‘The dawn of the #Predictive Era’ - @Wael_Elrifai shares in his latest blog: https://t…,FALSE,0,NA,20/03/2017 05:58,FALSE,NA,8.43703E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RajgorRohit,1,TRUE,FALSE,NA,NA
226,Pentaho Ends Machine Learning Gridlock https://t.co/DGmnV6VkUp https://t.co/yw8K6iHBta,FALSE,1,NA,20/03/2017 05:47,FALSE,NA,8.43701E+17,NA,"<a href=""https://upflow.co"" rel=""nofollow"">Upflow</a>",3Bladesio,0,FALSE,FALSE,NA,NA
227,Learn the three things that add up to ‘The dawn of the #Predictive Era’ - @Wael_Elrifai shares in his latest blog: https://t.co/iACKfpvACV,FALSE,0,NA,20/03/2017 05:35,FALSE,NA,8.43698E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Ashnikbiz,1,FALSE,FALSE,NA,NA
228,"RT @Pragmatic_Tech: Unlock data, divide and improve data preparation for business analytics. #Analytics #BigData #BI #Pentaho https://t.co/…",FALSE,0,NA,20/03/2017 04:30,FALSE,NA,8.43681E+17,NA,"<a href=""https://abc.def.com"" rel=""nofollow"">DavidHelloall</a>",DavidtheData,1,TRUE,FALSE,NA,NA
229,"Unlock data, divide and improve data preparation for business analytics. #Analytics #BigData #BI #Pentaho https://t.co/FTTEylAMyA",FALSE,2,NA,20/03/2017 04:30,FALSE,NA,8.43681E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Pragmatic_Tech,1,FALSE,FALSE,NA,NA
230,Pentaho Ends Machine Learning Gridlock https://t.co/CLup4aqpr2 https://t.co/e5MYYiNQle,FALSE,0,NA,20/03/2017 04:16,FALSE,NA,8.43678E+17,NA,"<a href=""https://upflow.co"" rel=""nofollow"">Upflow</a>",alexclcheung,0,FALSE,FALSE,NA,NA
231,Pentaho Ends Machine Learning Gridlock https://t.co/NAcI5zIIDL https://t.co/wa66EaG6kX,FALSE,0,NA,20/03/2017 03:41,FALSE,NA,8.43669E+17,NA,"<a href=""https://upflow.co"" rel=""nofollow"">Upflow</a>",Mhasitkar,0,FALSE,FALSE,NA,NA
232,Pentaho Ends Machine Learning Gridlock https://t.co/w7ruUK5Z14 https://t.co/0do6T7vnu6,FALSE,0,NA,20/03/2017 02:14,FALSE,NA,8.43647E+17,NA,"<a href=""https://upflow.co"" rel=""nofollow"">Upflow</a>",caderache2018,0,FALSE,FALSE,NA,NA
233,#empleo consultor Pentaho Kettle Barcelona. CV a candidato@tsdconsulting.es Asunto:Kettle #trabajo https://t.co/fYELRdIKcB,FALSE,0,NA,20/03/2017 02:09,FALSE,NA,8.43646E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",tsdconsulting,0,FALSE,FALSE,NA,NA
234,Pentaho Ends Machine Learning Gridlock https://t.co/pzSHoTy83Z https://t.co/A3FZrjQOnv,FALSE,0,NA,20/03/2017 01:59,FALSE,NA,8.43643E+17,NA,"<a href=""https://upflow.co"" rel=""nofollow"">Upflow</a>",fkocabiyik,0,FALSE,FALSE,NA,NA
235,The latest #BI for Business Execs! https://t.co/9TsgWxM5lB Thanks to @Pentaho @SAPInMemory #analytics #businessintelligence,FALSE,0,NA,20/03/2017 01:30,FALSE,NA,8.43636E+17,NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>",davidsidd,0,FALSE,FALSE,NA,NA
236,"RT @LiquidWeb: How To Train A Machine Brain, Pentaho's 4 Pillars Of #AI https://t.co/Loe6caLmOt #Tech https://t.co/kpOqVrPdiq",FALSE,0,NA,20/03/2017 00:22,FALSE,NA,8.43619E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TerryFlood,1,TRUE,FALSE,NA,NA
237,#RealTime #Pentaho CDE Dashboard - #BigData Journey Part 4 https://t.co/7rKexqVkS3 #hadoop https://t.co/5dpwmST9TI,FALSE,1,NA,19/03/2017 21:00,FALSE,NA,8.43568E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",GavLaaaaaaaa,0,FALSE,FALSE,NA,NA
238,"How To Train A Machine Brain, Pentaho's 4 Pillars Of #AI https://t.co/Loe6caLmOt #Tech https://t.co/kpOqVrPdiq",FALSE,0,NA,19/03/2017 20:25,FALSE,NA,8.43559E+17,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",LiquidWeb,1,FALSE,FALSE,NA,NA
239,#empleo #trabajo Consultor Pentaho Kettle Barcelona. CV a candidato@tsdconsulting.es Asunto:Kettle https://t.co/U6nAmLYh2w,FALSE,0,NA,19/03/2017 20:10,FALSE,NA,8.43555E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",tsdconsulting,0,FALSE,FALSE,NA,NA
240,RT @CRM_CWS_Cloud: Pentaho Ends Machine Learning Gridlock | @BigDataExpo @Pentaho #ML #BigData https://t.co/OfZsWR25h0,FALSE,0,NA,19/03/2017 18:39,FALSE,NA,8.43532E+17,NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>",GLBme,4,TRUE,FALSE,NA,NA
241,RT @CRM_CWS_Cloud: Pentaho Ends Machine Learning Gridlock | @BigDataExpo @Pentaho #ML #BigData https://t.co/OfZsWR25h0,FALSE,0,NA,19/03/2017 18:35,FALSE,NA,8.43531E+17,NA,"<a href=""http://dashboard.ladderr.com"" rel=""nofollow"">Ladderr</a>",Adduco_Tech,4,TRUE,FALSE,NA,NA
242,RT @CRM_CWS_Cloud: Pentaho Ends Machine Learning Gridlock | @BigDataExpo @Pentaho #ML #BigData https://t.co/OfZsWR25h0,FALSE,0,NA,19/03/2017 18:34,FALSE,NA,8.43531E+17,NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>",BigDataBuzzNet,4,TRUE,FALSE,NA,NA
243,RT @CRM_CWS_Cloud: Pentaho Ends Machine Learning Gridlock | @BigDataExpo @Pentaho #ML #BigData https://t.co/OfZsWR25h0,FALSE,0,NA,19/03/2017 18:30,FALSE,NA,8.4353E+17,NA,"<a href=""http://www.itknowingness.com"" rel=""nofollow"">ttools it knowingness</a>",itknowingness,4,TRUE,FALSE,NA,NA
244,Pentaho Ends Machine Learning Gridlock | @BigDataExpo @Pentaho #ML #BigData https://t.co/OfZsWR25h0,FALSE,1,NA,19/03/2017 18:30,FALSE,NA,8.4353E+17,NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>",CRM_CWS_Cloud,4,FALSE,FALSE,NA,NA
245,#trabajo Consultor Pentaho Kettle Barcelona. Envía CV candidato@tsdconsulting.es. Asunto: Kettle  #empleo https://t.co/fYELRdIKcB,FALSE,0,NA,19/03/2017 16:11,FALSE,NA,8.43495E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",tsdconsulting,0,FALSE,FALSE,NA,NA
246,#trabajo #empleo Consultor Pentaho Kettle Barcelona. Envía CV candidato@tsdconsulting.es. Asunto: Kettle https://t.co/Jj02nyep4P,FALSE,0,NA,19/03/2017 13:09,FALSE,NA,8.43449E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",tsdconsulting,0,FALSE,FALSE,NA,NA
247,"RT @DataWorksSummit: Thank you @Pentaho for being a GOLD Sponsor at #DWS17 Munich, use this code to save on Registration MSPO20 https://t.c…",FALSE,0,NA,19/03/2017 12:17,FALSE,NA,8.43436E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",shout_za,1,TRUE,FALSE,NA,NA
248,"RT @edlse73: Probando @Pentaho 7 con Spark!! veamos que tal, la version 6 con map reduce genial  @Pentaho + @Cloudera !!",FALSE,0,NA,19/03/2017 07:53,FALSE,NA,8.4337E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",vladabr7lya,1,TRUE,FALSE,NA,NA
249,RT @SvdR82: Achieving Fully-Automated Data Processing With Pentaho Data Integration https://t.co/yVq5SgRhui https://t.co/hjlb0s2Hvv,FALSE,0,NA,19/03/2017 06:59,FALSE,NA,8.43356E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",l4ndy3,3,TRUE,FALSE,NA,NA
250,#empleo consultor Pentaho Kettle Barcelona. CV a candidato@tsdconsulting.es Asunto:Kettle #trabajo https://t.co/fYELRdIKcB,FALSE,0,NA,19/03/2017 06:10,FALSE,NA,8.43344E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",tsdconsulting,0,FALSE,FALSE,NA,NA
251,"RT @rshomair: My brain is now trained RT @Forbes: How to train a machine brain, Pentaho's 4 pillars of AI
https://t.co/dCkNtVD3gK https://t…",FALSE,0,NA,19/03/2017 05:11,FALSE,NA,8.43329E+17,NA,"<a href=""http://www.corriere.it"" rel=""nofollow"">MyBrainIs</a>",mybrainis,8,TRUE,FALSE,NA,NA
252,Pentaho Ends Machine Learning Gridlock | @BigDataExpo @Pentaho #ML #BigData | IBM Cloud https://t.co/PPmLpxBVVR - rewteet! #sys_con_media,FALSE,0,NA,19/03/2017 04:28,FALSE,NA,8.43318E+17,NA,"<a href=""http://www.dub.io"" rel=""nofollow"">Dub.io</a>",csv_mapper,0,FALSE,FALSE,NA,NA
